datetime,headline,summary
2024-04-12 04:15:00,German Defense Chief Compares Putin To Hitler,No relevant content
2024-04-12 05:00:00,Stuck On Failure At The WHO,No relevant content
2024-04-12 05:45:00,EU Parliament Refuses Decision On Budget Until Ukraine Gets More Patriots From Member States,No relevant content
2024-04-12 05:52:22,"Stateside futures tentative ahead of US bank earnings, DXY bid and Bunds outperform; Fed speak due - Newsquawk US Market Open",No relevant content
2024-04-12 11:40:00,"'Pushed Up By Central Banks': BofA Ses Gold At $3,000; UBS At $4,000; Goldman At $2,700",No relevant content
2024-04-12 14:51:34,COVID Propaganda: Your Definitive Guide to Bird Flu Terror,No relevant content
2024-04-12 16:25:19,A new narrative emerging for gold,"The article questions gold's role as a direct inflation hedge, noting its price has historically decoupled from CPI. While gold and high inflation moved together in the 1970s, this correlation weakened in subsequent decades. In the early 2020s, gold prices were stagnant despite high inflation. Conversely, in 2024, gold is hitting all-time highs while inflation is reportedly cooling and the Fed funds rate is at 5.5%.

The discussion suggests official CPI figures may be misleading. Citing alternative views, it posits ""real inflation,"" including costs like housing and insurance, could be closer to 10%. While the speakers argue gold is more of a ""safe haven"" asset than an inflation hedge, they note a potential resurgence of inflation, linked to rising oil prices, could be a future catalyst for investors."
2024-04-12 17:49:11,American Debacle,No relevant content
2024-04-12 19:40:00,The Freedom That Once Was The Internet,No relevant content
2024-04-12 20:00:00,"""YCC Is Now Inevitable"": Michael Hartnett Reveals The ""Biggest Story Of The 2020s""",No relevant content
2024-04-12 20:20:00,School District Takes Next Step In Ditching Seattle Gifted Program,No relevant content
2024-04-12 20:40:00,Hummer Reportedly Kills EV Base 2 Trim Level As Demand Cools,No relevant content
2024-04-12 21:20:00,"Buying Votes: Biden Cancels Student Debt For 277,000 Borrowers Ahead Of Presidential Elections","The article argues that US inflation is a worsening problem, describing it as an ""inflation storm"" that is ""reaccelerating for months."" This is evidenced by nationwide gasoline prices approaching the politically sensitive $4 per gallon level.

Amid these inflationary pressures, the prospect of interest rate cuts is now considered ""off the table."" The piece also highlights concerns over government spending, projecting that interest on US debt will surge from $1.1 trillion to $1.6 trillion by the end of 2024, becoming the nation's single largest expense. The author posits that the administration's student debt cancellation policies are a political distraction from these significant economic challenges."
2024-04-12 21:40:00,Did Lockdowns Set A Global Revolt In Motion?,No relevant content
2024-04-12 22:00:00,Google Begins Blocking News From California Outlets Over State Bill,No relevant content
2024-04-12 22:20:00,Can The US And Iraq Move Beyond Military Ties?,No relevant content
2024-04-12 22:40:00,Harvard To Once Again Require SATs For Admissions,No relevant content
2024-04-12 23:20:00,BJP Dominates Election Polls But Loses Southern India,No relevant content
2024-04-12 23:40:00,The Political Left Has Proven Beyond A Doubt That They Are Authoritarians,No relevant content
2024-04-13 06:00:00,Iran Readies Over 100 Cruise Missiles For Possible Strike Against Israel: US Officials,No relevant content
2024-04-13 07:00:00,"Macron First Threatens Russia With Troops, Then Buys €600 Million Of Gas From Moscow In Q1 2024",No relevant content
2024-04-13 07:00:22,Middle East Crisis: Container Ship Hijacked Near Strait Of Hormuz Amid Soaring Iran Tensions,No relevant content
2024-04-13 08:10:00,Zelensky Is Lying About An Upcoming Counteroffensive Out Of Desperation To Receive More Aid,No relevant content
2024-04-13 11:43:01,"Gold & Treasuries Surge, Stocks Tumble on Geopolitical Fears","US inflation remains persistent and higher than expected. March headline CPI rose to 3.5% from 3.2%, while core inflation held at 3.8%. Supercore inflation (core services ex-housing) increased to 4.8% year-over-year, with core services inflation showing an accelerating 3-month annualized rate of 8%. For 10 of the past 12 months, CPI has stayed above 3%.

The article suggests the official CPI understates true inflation, citing gold's rally as a better indicator. Consumer inflation expectations are also rising, according to the University of Michigan survey. In response to this stubborn price inflation, Federal Reserve members are walking back expectations for 2024 rate cuts. The author concludes that a 3.5% inflation rate is the ""new normal"" for the foreseeable future."
2024-04-13 14:03:03,Pillar of Salt,No relevant content
2024-04-13 15:45:00,Russia Now Says It Expects 'Unconditional Capitulation Of Zelensky Regime' Before Peace,No relevant content
2024-04-13 17:30:00,'Surprising' Intensity Of Houthi Attacks Push French Warship To Exit Red Sea,No relevant content
2024-04-13 18:05:00,"Afghan Migrant On Terror List Released By Immigration Judge, Free To Roam USA",No relevant content
2024-04-13 19:15:00,The Exodus Continues: Blue Regions Still Bleeding As Residents Escape Democrat Policies,No relevant content
2024-04-13 19:50:00,"The Hidden Cost Of Progressivism, Part I",No relevant content
2024-04-13 20:25:00,Watch: Non-English Speaking Military-Aged Venezuelan Male Attempts To Rob Bank In Ohio Using Translator App,No relevant content
2024-04-13 21:00:00,Trump Suggests Offering Aid To Ukraine In The Form Of A Loan,No relevant content
2024-04-13 21:35:00,Investors Bet On Further Rise In US Gasoline Prices,"US inflation faces upward pressure from rising gasoline prices. Investors are betting on continued price hikes due to several factors. US gasoline inventories were 2% below the ten-year seasonal average in early April, while strong consumer demand is expected, driven by employment and income growth.

Supply is threatened by Ukrainian attacks on Russian refineries and a forecast for an ""extremely active"" hurricane season, which could disrupt US Gulf Coast refineries. While still below their 2022 peak, inflation-adjusted gasoline prices have risen from a recent low of $3.22 in January 2024. The combination of tight supply and robust demand for fuel points to a significant potential contributor to headline inflation in the coming months."
2024-04-13 22:10:00,Snopes Changed Fact-Check After Pressure From Biden Administration: Emails,No relevant content
2024-04-13 23:20:00,Illegal Immigration Costs American Households Hundreds Of Billions Annually,No relevant content
2024-04-13 23:59:00,"Biden Tells Bibi: US Will Not Support A Counterattack Against Iran After Hundreds Of Drones, Missiles Sent",No relevant content
2024-04-14 00:32:17,The Real Estate Slow Burn...,"The US economy remains in a ""still inflationary environment,"" prompting a ""higher for longer"" interest rate policy from the Federal Reserve. The Fed's tightening cycle is expected to endure, with rate cuts considered unlikely in 2024. This sustained high-rate environment is creating significant stress in the real estate market. While commercial real estate faces a potential meltdown, the residential sector is also showing signs of strain. New home prices have declined 20% from their October 2022 peak, a deflationary pressure point. Builders are slashing prices and offering mortgage buydowns to attract buyers. These developments highlight the severe economic consequences of the ongoing policy response to combat persistent inflation, with increasing risks projected for 2025 if high rates persist."
2024-04-14 07:00:00,The Arrival Of Russian Troops In Niger Will Reshape America's Regional Calculations,No relevant content
2024-04-14 07:35:00,Watch 'Weaponized Migration' In Action: Hundreds Storm Polish Border From Belarus,No relevant content
2024-04-14 14:05:00,"'Not Looking For A Significant Escalation' - Israel Threatens Imminent Response To Iranian Attack, Then Walks It Back","The article highlights the potential inflationary impact of the escalating conflict between Iran and Israel, focusing on the risk to global energy markets. It speculates that a wider regional war could cause a significant oil price shock, potentially pushing Brent crude above $100 per barrel and possibly to $150. Such a surge in energy costs would be a major driver of future inflation. The text suggests this concern over rising oil prices and its inflationary consequences is a key reason the US is advocating for de-escalation and seeking to avoid a broader conflict, fearing the economic fallout."
2024-04-14 16:12:00,One Bank [Finally] Says Quiet Part Out Loud On Gold Manipulation,"The article references the high-inflation period of the late 1970s under Fed Chairman Paul Volcker to frame its discussion on gold. During that time, the Volcker Fed fought soaring inflation by raising the federal funds rate from 10% in 1979 to a peak of 20% in March 1980. This aggressive policy was a response to US CPI inflation which peaked at 14.8% YoY in March 1980.

The author notes that, according to an anecdote, Volcker regretted not stopping gold's price rise during that inflationary period. This historical context is used to suggest that authorities today may be similarly motivated to manage the price of gold. A soaring gold price, much like a surging oil price, is presented as being against the interests of authorities concerned with managing the economy and inflation."
2024-04-14 17:30:00,Judge Upholds Georgia's Voter Citizenship Verification Requirements,No relevant content
2024-04-14 17:52:37,Weekend News Round Up - Newsquawk Asia-Pac Market Open,No relevant content
2024-04-14 18:05:00,"Americans Panic-Search ""World War III"" And ""Can I Be Drafted"" As Iran Bombs Israel",No relevant content
2024-04-14 18:52:48,The Only Market Traders Followed During Saturday's Attack On Israel Was Bitcoin,No relevant content
2024-04-14 19:15:00,Whistleblowers To Further Dismantle Jan. 6 National Guard Narrative About Trump,No relevant content
2024-04-14 19:50:00,"Morgan Stanley: 10-Year Yields Have ""Decisively"" Broken Through The Risk Level For Stocks","Morgan Stanley's chief equity strategist outlines two key potential outcomes for US inflation in 2024, both with similar probabilities.

The first is a ""soft landing"" scenario. This would see slowing GDP growth accompanied by inflation successfully falling towards the Federal Reserve's 2% target.

Alternatively, a ""no landing"" scenario could occur. In this case, economic growth would re-accelerate, causing inflation to be ""stickier"" and remain elevated rather than continuing its decline. This presents a clear uncertainty in the forecast for future price stability."
2024-04-14 20:25:00,"""It's All About Israel's Response"": What Happens To Oil Next, According To Goldman's Commodity Traders",No relevant content
2024-04-14 21:00:00,"19 Retired Generals, Admirals File Supreme Court Brief Against Trump Immunity Bid",No relevant content
2024-04-14 21:09:51,"""You Don’t Win Wars Just By Intercepting Your Enemy’s Hits""",No relevant content
2024-04-14 21:11:00,"""Read Ludwig von Mises, Motherf**kers!"" - Brazilian UFC Fighter's Victory Speech Pumps Austrian Economics",No relevant content
2024-04-14 21:35:00,"""This Person Is A Crazy Racist"": New NPR CEO Exposed As Woke Activist",No relevant content
2024-04-14 22:10:00,"BofA Warns Of Black Monday On CTA Stop Losses, Vol-Control Liquidations And ETF Unwinds... Just As Buyback Blackout Begins",No relevant content
2024-04-14 22:55:00,Bread And Circuses: What It Means For Once-Great Nations,No relevant content
2024-04-14 23:30:00,"As Oil Soars, Trapped Hedge Funds Are Flooding Into Energy Stock Shorts And Hoping For A Selloff","The article highlights a significant inflationary pressure as oil prices continue to soar, with Brent crude now trading above $90 per barrel. This surge in energy costs is a key driver of overall inflation, directly impacting transportation and production expenses, which can lead to higher consumer prices.

While the piece focuses on hedge funds short-selling energy stocks like Exxon, the underlying market dynamic points to rising energy prices. This trend suggests potential upward pressure on future inflation readings, as higher oil costs typically filter through the economy, affecting the prices of various goods and services."
2024-04-15 01:24:40,Geopolitics intensified & APAC digested China data; earnings & speakers ahead - Newsquawk Europe Market Open,No relevant content
2024-04-15 02:00:00,Why Mankind Remains So Lost In Economic-Ignorance & Tribalistic-Warmongering,No relevant content
2024-04-15 04:15:00,Nine Critical Energy Minerals For Investors,No relevant content
2024-04-15 13:18:49,Some thoughts on the cowardice of America’s leadership,No relevant content
2024-04-15 13:29:00,Israel Says Readying 'Imminent' Attack On Iran As Airlines Cancel Flights To Region,No relevant content
2024-04-15 15:23:32,Sober Analysis: War as the Health of the State,No relevant content
2024-04-15 17:48:42,"""I Can't Go To My Son's Graduation"": NY Judge Threatens Trump With Arrest",No relevant content
2024-04-15 20:34:28,Why Gold Could Be Your Best Investment in 2024,No relevant content
2024-04-15 20:40:00,Crime-Ridden San Francisco Wants To Punish Grocery Stores For Fleeing Said Crime,No relevant content
2024-04-15 23:20:00,Population Projections: These Will Be The World's 6 Largest Countries In 2075,No relevant content
2024-04-15 23:40:00,The WHO's Road To Totalitarianism,No relevant content
2024-04-16 01:25:23,Sentiment hit as markets await a Israel response; mixed China data factored - Newsquawk Europe Market Open,No relevant content
2024-04-16 02:00:00,Security Ramped-Up In Germany After Jihadists Threaten Drone Strikes At Euro 2024,No relevant content
2024-04-16 02:45:00,US Says Over 90 Missiles & Drones Were Launched From Yemen In Past 48 Hours,No relevant content
2024-04-16 03:30:00,'Transgender Archeology' PhDs And Degrees In 'Magic' Being Funded With UK Taxpayer Money,No relevant content
2024-04-16 04:15:00,"""Returning To Petrol"": Volkswagen EV Sales Plunge 25% In Europe",No relevant content
2024-04-16 05:45:00,The Best And Worst Countries For LGBTQ+ Travelers,No relevant content
2024-04-16 05:59:54,"Negative risk sentiment with equities softer, AUD also hampered by mixed Chinese data, geopols remains in focus for crude; Fed speak due - Newsquawk US Market Open",No relevant content
2024-04-16 06:30:00,"Transport Minister Threatens Germans With ""Indefinite Weekend Driving Ban"" To Meet Mandated Emissions Targets",No relevant content
2024-04-16 06:55:00,These Are The Largest US Corporations By Number Of Employees,No relevant content
2024-04-16 07:20:00,Central Banks Are Wrong About Rate-Cuts,"The article posits that inflation is a monetary phenomenon, directly caused by central banks printing money to finance unsustainable government deficits. This process destroys a currency's purchasing power. The author criticizes the European Central Bank (ECB) for considering a premature interest rate cut, noting that Eurozone inflation remains persistent and above the 2% target.

Since 2019, accumulated inflation has reached 20%, and the author suggests the real inflation rate for non-replaceable goods is closer to 4-5% annually. While the focus is on the ECB, the principles are applied to central banks like the Federal Reserve. The author warns that lowering rates now is a mistake that risks devaluing the currency, increasing import costs, and further fueling inflation, ultimately benefiting governments at the expense of citizens' savings and wages."
2024-04-16 08:04:34,Morgan Stanley Shares Rebound On Strong Revenues,No relevant content
2024-04-16 08:15:00,"NSA ""Just Days Away From Taking Over The Internet"" Warns Ed Snowden",No relevant content
2024-04-16 15:33:53,The Left's Civil War Over Israel,No relevant content
2024-04-16 17:37:36,Dollar Doomsday: Will We See a Recession in 2024?,"This article promotes an interview with financial expert Chris Casey, who identifies ""skyrocketing inflation"" as a looming economic challenge for 2024. The piece positions high inflation as a significant danger to investments, alongside market downturns and a potential dollar crisis.

While it forecasts significant inflation, the article does not provide specific data, such as target inflation rates, CPI figures, or interest rate projections. It serves as an introduction to an interview where Casey will reportedly share insights and strategies for navigating these financial predicaments."
2024-04-16 18:27:58,Congress Demands Oversight of US-Funded Bird Flu Gain-of-Function Research in CCP Lab,No relevant content
2024-04-17 01:22:26,"Mixed equity action post Fed speak, DXY bid; no Israel decision yet - Newsquawk Europe Market Open",No relevant content
2024-04-17 02:00:00,US Push For A 'Middle East NATO' Failed To Emerge During Iran Strikes,No relevant content
2024-04-17 02:45:00,China Is By Far The World's Largest 'Hydro-Power',No relevant content
2024-04-17 03:30:00,Polling Shows How Massively Unpopular Scotland's 'Hate Crime' Law Is,No relevant content
2024-04-17 05:00:00,Ukraine's Opposition To The Assimilation Of Its Refugees Is Extremely Hypocritical,No relevant content
2024-04-17 05:25:00,"RFK Jr Won't Pursue Libertarian Nomination, Says Team Trump Asked Him To Be VP",No relevant content
2024-04-17 05:44:00,"Instead Of Introspection, NPR Suspends Veteran Journalist Who Called Out Partisan Trainwreck",No relevant content
2024-04-17 05:45:00,Who's To Blame For The US Fentanyl Crisis?,No relevant content
2024-04-17 06:05:23,"Equities at session highs, Dollar softer & Gilts pare initial post-CPI weakness; Central Bank speak due - Newsquawk US Market Open",No relevant content
2024-04-17 06:30:00,"Watch: Reporter Asks If Biden Should ""Beef Up Iran Posture To Be More Than One Word""",No relevant content
2024-04-17 06:55:00,"Supercharged Spying Provision Buried In ""Terrifying"" FISA 702 Reauthorization",No relevant content
2024-04-17 07:20:00,Biden Calls For Tripling Tariffs On Chinese Steel Ahead Of Speech In Swing State Of Pennsylvania,"The Biden administration is proposing to triple tariffs on Chinese steel and aluminum from the current 7.5% rate. A senior official claimed these actions ""will not increase inflation.""

However, the article counters this, arguing that basic economics suggests higher tariffs can spark inflation by raising the cost of production inputs, leading to higher output prices.

This policy proposal occurs while US inflation is reportedly ""reaccelerating"" and has not returned to the Federal Reserve's sub-2% target. The article suggests the tariff announcement is a political move, contrasting the administration's claims with the potential for the policy to fuel further price increases."
2024-04-17 07:45:00,Peter Schiff: The Data Looks Grim For The Dollar,"The latest US CPI report indicated persistent inflation, showing a 0.4% monthly increase. This pushed year-over-year inflation to 3.5%, moving further from the Federal Reserve's 2% target.

Despite this data, the Fed is still considering interest rate cuts. The author argues this is a mistake, contending that the rising gold price signals significant underlying inflation that policymakers and the media are ignoring. Instead of cuts, the author suggests aggressive rate hikes are needed to control inflation, proposing increases as large as 200 basis points.

The article concludes that if the Fed continues its current inflationary policy, it will further devalue the dollar and worsen an impending economic crisis."
2024-04-17 08:11:18,Futures Rebound After 3 Day Rout As Rates Drop From 2024 Highs,"Recent data suggests US inflation is more persistent than anticipated, prompting a hawkish shift from the Federal Reserve. Fed Chair Jerome Powell stated it will likely ""take longer than expected"" to gain confidence that inflation is returning to the 2% target, noting policy can remain steady ""as long as needed.""

Consequently, market expectations for 2024 interest rate cuts have collapsed from six at the start of the year to two or fewer. This shift is fueled by a resilient US economy and geopolitical tensions fanning inflation fears. Reflecting these concerns, the US 2-year inflation swap rate reached a one-year high of 2.68%, while 10-year Treasury yields climbed to a five-month high of 4.67%. The Fed's upcoming Beige Book will provide further economic insights."
2024-04-17 08:25:00,"""No Clear Trend What Happens Next"": Stocks Are Displaying Bearish Features Last Seen In 2022",No relevant content
2024-04-17 08:45:00,"""You're Not Going To Be Speaker Much Longer"" - Massie Joins MTG In Calling For Johnson's Ouster",No relevant content
2024-04-17 09:44:00,Rugpull Imminent As Wall Street Most Bullish And Euphoric Since Last Market Peak: FMS Survey,No relevant content
2024-04-17 14:23:41,California Assembly Rejects Legislation To Make Child Prostitution A Felony,No relevant content
2024-04-17 15:31:40,The US government shattered its own quarterly debt record,"The article argues that massive US government debt will inevitably lead to higher inflation. With the national debt approaching $35 trillion, the Treasury is issuing record amounts of new debt ($7.2 trillion in Q1 2024) to refinance maturing bonds. This has pushed interest rates higher, with 90-day T-bill yields rising from 0.5% to over 5% in two years, creating an unsustainable interest burden.

The author predicts the Federal Reserve will be forced to intervene by cutting rates and expanding the money supply to ensure government solvency. This is expected despite recent rising inflation. The article concludes the Fed is choosing to tolerate inflation as the ""lesser of two evils"" compared to a government default, a policy choice that will ultimately result in more inflation for the US economy."
2024-04-17 18:39:42,"Rick Rule on Gold: ‘$9,000 Isn’t That Farfetched’","This article promotes a Wealthion interview with investor Rick Rule, focusing on navigating an era of ""soaring inflation."" The discussion is set to cover the latest on the economy, interest rates, and CPI numbers.

The central theme is how to protect wealth from the ""relentless erosion of purchasing power"" caused by inflation. Rule advocates for physical gold as a primary strategy to safeguard assets. He presents a bullish case for the commodity, suggesting a future gold price as high as $9,000 is not farfetched in the current inflationary environment. The article itself does not provide specific inflation rates or CPI data."
2024-04-17 21:20:00,"Why Does A Woke Maryland Private School Want To Know The Gender Identity Of Young Students, And If They Had ""Oral Sex""?",No relevant content
2024-04-17 21:40:00,Bidenomics - Inflation Persists And Jobs Decay: Gingrich,"According to the article, US inflation remains persistent, with prices rising 3.5% between March 2023 and March 2024. This rate is significantly higher than the Federal Reserve’s 2% target, occurring despite the Fed raising interest rates to a 23-year high.

The author argues that the Biden administration’s deficit spending is counteracting the Fed's restrictive policies, fueling continued price increases. The piece highlights staggering cumulative price rises since early 2021, including gasoline (up 47.5%), eggs (up 49.3%), and electricity (up 28.3%). This persistent inflation is presented as a primary reason for public dissatisfaction with the economy, with the author concluding that ""Bidenomics"" means consumers are paying more for less."
2024-04-17 22:00:00,Alleged Illegal Immigrant Who Couldn't Speak English Caught Trying To Rob Bank Using A Translator App,No relevant content
2024-04-17 22:20:00,"It's Not Rate Hikes That Are ""Sparking An Economic Boom"", It's The Fiscal Stimulus","The article discusses shifting US inflation expectations and Federal Reserve policy. Market forecasts for 2024 have dramatically changed, moving from an anticipated seven rate cuts to now considering the possibility of two rate hikes. This uncertainty is fueled by debates over monetary policy's effects. Some argue rate cuts are necessary to lower inflation by addressing housing supply issues. Conversely, others question if high rates are paradoxically stimulating the economy.

Fed Chair Powell has stated he is prepared to keep rates steady ""as long as needed"" to manage inflation. The piece also notes the connection between interest rates and ""supply-side inflation,"" highlighting the complexity of the current economic environment. The ECB is similarly cautious, linking its own potential rate cuts to the absence of new inflation shocks."
2024-04-17 22:40:00,"Forget Cocoa, Coffee. There's A ""Squeeze Risk"" Building In The Tin Market","Rising commodity prices are presenting a challenge to the Federal Reserve's efforts to control inflation. The article highlights a significant surge in tin prices, which have risen 27% this year to over $32,000 per ton due to supply disruptions and increased demand from the AI sector.

This trend is part of a broader ""weak bull"" market for commodities, including nickel. The key takeaway is that these increasing raw material costs are considered ""bad news for Fed chair Powell's fight against the inflation monster."" This suggests that rising commodity prices could contribute to persistent or renewed inflationary pressures, complicating monetary policy decisions aimed at price stability."
2024-04-17 23:00:00,The Teachers' Unions Are More Political than Ever,No relevant content
2024-04-17 23:20:00,The Top 10 Most Cost-Effective Countries To Get A High-Priced Higher Education,No relevant content
2024-04-17 23:40:00,Panicked Nasdaq CTAs Were Behind Today's 2-Hour Market-Puke: Here Are The Remaining CTA Triggers,No relevant content
2024-04-18 01:33:54,Wall St. headwinds gradually passed with APAC firmer; numerous earnings ahead - Newsquawk Europe Market Open,No relevant content
2024-04-18 02:00:00,The Polish President Revealed That Foreign Companies Own Most Of Ukraine's Industrial Agriculture,No relevant content
2024-04-18 02:45:00,UN Security Council To Hold Contentious Vote On Palestinian Statehood,No relevant content
2024-04-18 03:30:00,Desperation Behind European Politicians' Latest Russiagate Hoax,No relevant content
2024-04-18 04:15:00,Russia Restoring Oil Refining Capacity After Ukrainian Suicide Drone Strikes,"The article highlights the inflationary risks stemming from Ukrainian drone attacks on Russian oil refineries. While the strikes initially idled nearly 14% of Russia's refining capacity, US officials have reportedly warned Ukraine to halt them.

The primary US concern is that disrupting Russian energy infrastructure could cause a significant spike in global oil prices, potentially pushing Brent crude above $100 per barrel. Such a surge would directly fuel US inflation through higher energy and transportation costs. This is viewed as a major economic and political risk for the Biden administration ahead of the election. The article suggests US foreign policy is being shaped by the goal of keeping oil prices—and by extension, inflation—in check before November."
2024-04-18 05:00:00,The European Commission Is Preparing To Sue Germany Over Its Gas Tariffs,No relevant content
2024-04-18 05:45:00,Gold Vs. S&P 500: Which Has Grown More Over Five Years?,"Persistent inflation is a key driver behind the strong performance of gold, which is viewed as a “safe haven asset.” This inflationary pressure, combined with global uncertainty, has fueled high demand and pushed gold prices to a new all-time high of over $2,400 per ounce.

This trend is evident in both consumer and institutional behavior. Retail sales are strong, with Costco reportedly selling up to $200 million in gold bars monthly. Central banks are also accumulating gold in large quantities, likely as a hedge against inflation, purchasing 1,037 metric tons in 2023. The article frames the surging interest in gold as a direct response to ongoing inflation, although it does not provide specific inflation rate figures or forecasts."
2024-04-18 06:30:00,US Submits 'Assurances' To UK Govt Over Assange Extradition,No relevant content
2024-04-18 06:35:00,"""War In The Middle East"": Opinions Clash In The 'Iran, Israel, Palestine' Debate",No relevant content
2024-04-18 12:27:00,"Third Temple, Inc.: The Eschatology Driving Israel's Temple Movement",No relevant content
2024-04-18 14:05:00,"'Israel Propped Up Hamas': Fireworks Ensue During ZeroHedge Debate, Dennis Prager Says Atrocity Claims 'Libel'",No relevant content
2024-04-18 14:15:36,Study Points to Ketogenic Diet as Potential Alzheimer’s Treatment,No relevant content
2024-04-18 19:05:40,The halving is upon us,"Federal Reserve Chair Jerome Powell stated that consistent, firm inflation readings have reduced the likelihood of early interest rate cuts in 2024. The central bank needs more time to gain confidence that inflation is sustainably moving towards its target. This shift reflects concerns over prolonged inflationary pressures.

Despite the Fed's cautious stance, President Biden indicated a rate cut this summer remains possible. One analyst suggests a US Treasury strategy of letting inflation ""run a little hot"" to help manage debt by issuing lower-yielding bonds. The current high-interest rate environment, maintained to combat inflation, is also creating significant stress in the commercial real estate sector, as firms face refinancing at much higher rates."
2024-04-18 23:40:00,N.Y. Gives Trump The Anne Boleyn Treatment,No relevant content
2024-04-19 01:27:02,Geopols dominated as Israel struck Iran though Iran denied a foreign attack - Newsquawk Europe Market Open,No relevant content
2024-04-19 02:00:00,BRICS - The Project Of The Century,No relevant content
2024-04-19 02:45:00,"Illegal UK Immigrant Who Protested With Sign Saying ""Migrants Are Not Criminals"" Pleads Guilty To Rape Of 15-Year-Old Girl",No relevant content
2024-04-19 03:30:00,Borrell Came Up With A Nifty Excuse For Why NATO Won't Shoot Down Russian Missiles Over Ukraine,No relevant content
2024-04-19 04:15:00,Swiss Watch Exports Crash In China & Hong Kong,"The article suggests that ""generational highs in interest rates across the Western world,"" a policy response to combat inflation, are contributing to a global slowdown in the luxury market. This economic pressure is dampening consumer spending on high-end items.

While the piece does not provide specific US inflation rates, CPI data, or forecasts, it highlights a key consequence of the high-inflation environment: restrictive monetary policy. This policy is presented as a reason, alongside China's slow recovery, for the significant drop in demand for luxury goods like Swiss watches, whose exports fell 16.1% in March."
2024-04-19 04:25:52,"Markets Dump Then Rebound As Israel Retaliates To Iran In Oddly Toothless, Performative Response",No relevant content
2024-04-19 05:00:00,Weak EV Market Dragged Down European Car Sales In March,No relevant content
2024-04-19 05:45:00,"Albanian ""King Of Instagram"" Used Platform To Tell Followers How To Sneak Into Britain, Join The Drug Trade",No relevant content
2024-04-19 06:16:57,"Sentiment hit after Israel strikes Iran, though has pared as Iran downplays the attacks; Crude now lower - Newsquawk US Market Open",No relevant content
2024-04-19 06:55:00,23andMe Saved From Collapse After CEO Floats Private Takeover,No relevant content
2024-04-19 07:20:00,Hard Money Heat Check,"The article discusses inflation through the lens of gold as a hedge, highlighting a forecast from Peter Schiff. He argues US inflation is persistent and will not return to the Fed’s 2% target, predicting it could reach double-digit rates by next year.

The author notes the current 5.5% interest rate environment creates risks of a market crash. It is believed the Federal Reserve would respond to a crash by printing money, regardless of how high inflation is. This action would likely cause assets with a fixed supply to increase in price. While the US is not currently experiencing hyperinflation, the piece suggests significant inflationary pressures are building due to fiscal dominance and geopolitical tensions, making sound money assets an obvious choice for investors."
2024-04-19 07:45:00,"The Great Firewall: China Orders Apple To Remove WhatsApp, Threads From App Store",No relevant content
2024-04-19 08:05:09,"Futures Reverse All Losses, Oil Slides After Iran Plays Down Israeli Attacks, Signals No Retaliation","Recent market activity reflects concerns over persistent US inflation, which has prompted hawkish commentary from the Federal Reserve. Solid economic readings, including jobless claims at 212k and the Philadelphia Fed’s business outlook hitting a two-year high of 15.5, support a cautious monetary policy stance.

Several Fed officials have signaled a ""higher for longer"" approach. NY Fed President Williams stated a rate hike is possible if data warrants it, while Atlanta's Bostic doesn't expect cuts until late 2024. This has forced investors to revise expectations, with markets now pricing in only 41bp of rate cuts by year-end. Analysts warn that with ""sticky inflation,"" the Fed cannot ignore potential oil price spikes, reinforcing the need to maintain restrictive policy."
2024-04-19 08:20:00,Economic Warning From The NFIB,"Based on the NFIB small business survey, the article highlights economic warnings that suggest a shift in US inflation dynamics. High interest rates, the primary tool against inflation, are straining businesses, with confidence falling to an 11-year low.

In response to weakening demand and poor sales, business owners are cutting plans to raise worker compensation. This slowdown in wage growth, a key inflationary pressure, suggests future inflation may ease. While consumers still face ""rising living costs,"" the broad economic weakness indicated by the survey is significant. The author suggests these recessionary signals could explain why the Federal Reserve is becoming more adamant about cutting interest rates, indicating a potential pivot away from its aggressive anti-inflationary policy toward supporting economic growth."
2024-04-19 08:40:00,Police Surround Iran Consulate In Paris Where Man Threatens To Blow Himself Up,No relevant content
2024-04-19 13:06:48,World War III Fear Boosts Gold & Oil on Bitcoin Halving Day,"Geopolitical tensions are fueling US inflation fears. The conflict in the Middle East threatens to cause a massive spike in crude oil prices, with the US Strategic Petroleum Reserve at a 40-year low. This could lead to significantly higher gas prices.

The US economy remains ""nominally hot,"" prompting the Federal Reserve to consider further interest rate hikes and hold rates higher for longer. This sentiment is reflected in rising bond yields, with the 10-year yield up 80 basis points. Concerns over the large US budget deficit, which could expand to fund a conflict, are stoking fears of future ""money printing"" and monetary debasement. As a result, investors are seeking hedges, with gold—viewed as a reflection of true price inflation—up 17.8% year-to-date."
2024-04-19 17:27:39,Why gold is shrugging off rates AND inflation,"Jeff Deist argues that US inflation will remain ""stubborn"" for at least a decade. While the official CPI is around 3%, he contends the actual rate is much higher, potentially 8-10%, citing how calculations have changed since the 1980s.

This persistent inflation is attributed more to fiscal policy than monetary policy, specifically the over $6 trillion in direct cash stimulus injected during the COVID pandemic. Regulatory and supply-side issues also contribute. This environment creates negative real returns for investors, where asset gains of 4-5% are eroded by higher real inflation. Americans are feeling the pain of rising prices for essentials, and investors are now focused on simply preserving capital against inflation, seeking returns of 5-7% just to tread water."
